"conflict_id","dyad_id","location_inc","side_a","side_a_id","side_a_2nd","side_b","side_b_id","side_b_2nd","incompatibility","territory_name","year","bd_best","bd_low","bd_high","type_of_conflict","battle_location","gwno_a","gwno_a_2nd","gwno_b","gwno_b_2nd","gwno_loc","gwno_battle","region","version","u_ucdp_conflict_year_conflict_id","u_ucdp_conflict_year_year"
333,"735","Afghanistan","Government of Afghanistan","130","Government of Mongolia, Government of Germany, Government of Azerbaijan, Government of Jordan, Government of Slovakia, Government of Portugal, Government of El Salvador, Government of Italy, Government of Netherlands, Government of Australia, Government of Finland, Government of France, Government of Belgium, Government of United Arab Emirates, Government of Croatia, Government of Romania, Government of Austria, Government of Georgia, Government of New Zealand, Government of Tonga, Government of Denmark, Government of Slovenia, Government of Armenia, Government of Greece, Government of South Korea, Government of Bosnia-Herzegovina, Government of Albania, Government of Bulgaria, Government of United States of America, Government of Canada, Government of Iceland, Government of Luxembourg, Government of Hungary, Government of Ireland, Government of Lithuania, Government of North Macedonia, Government of Poland, Government of Spain, Government of Sweden, Government of Ukraine, Government of Estonia, Government of Malaysia, Government of Norway, Government of Czech Republic, Government of Pakistan, Government of Turkey, Government of Latvia, Government of Montenegro, Government of United Kingdom","Taleban","303","",2,"",2014,12351,11561,15724,4,"Afghanistan, Pakistan","700","369, 205, 92, 346, 317, 367, 343, 20, 972, 316, 375, 344, 390, 368, 732, 339, 212, 325, 395, 230, 366, 341, 663, 349, 712, 310, 696, 305, 371, 385, 770, 900, 211, 355, 373, 290, 200, 350, 380, 820, 2, 235, 372, 360, 210, 220, 920, 260, 640","","","700","770, 700","3","23,1",333,2014
333,"735","Afghanistan","Government of Afghanistan","130","Government of United States of America, Government of Pakistan","Taleban","303","",2,"",2015,16581,15562,19807,4,"Afghanistan, Pakistan","700","770, 2","","","700","770, 700","3","23,1",333,2015
333,"735","Afghanistan","Government of Afghanistan","130","Government of United States of America, Government of Pakistan","Taleban","303","",2,"",2016,15775,14410,22162,4,"Afghanistan, Pakistan","700","770, 2","","","700","770, 700","3","23,1",333,2016
333,"735","Afghanistan","Government of Afghanistan","130","Government of United States of America, Government of Pakistan","Taleban","303","",2,"",2017,16179,15404,17689,4,"Afghanistan, Pakistan","700","770, 2","","","700","770, 700","3","23,1",333,2017
333,"735","Afghanistan","Government of Afghanistan","130","Government of United States of America, Government of Pakistan","Taleban","303","",2,"",2018,22837,21486,24818,4,"Afghanistan, Pakistan","700","770, 2","","","700","770, 700","3","23,1",333,2018
333,"735","Afghanistan","Government of Afghanistan","130","Government of United States of America","Taleban","303","",2,"",2019,28828,26973,33289,4,"Afghanistan","700","2","","","700","700","3","23,1",333,2019
333,"735, 16210","Afghanistan","Government of Afghanistan","130","Government of United States of America","High Council of Afghanistan Islamic Emirate, Taleban","303, 6252","",2,"",2020,20159,18696,21387,4,"Afghanistan","700","2","","","700","700","3","23,1",333,2020
333,"735, 16825","Afghanistan","Government of Afghanistan","130","Government of United States of America","Taleban, NRF","303, 8114","",2,"",2021,35329,33413,39549,4,"Afghanistan","700","2","","","700","700","3","23,1",333,2021
333,"16825, 17083","Afghanistan","Government of Afghanistan","130","","AFF, NRF","8343, 8114","",2,"",2022,600,383,1167,3,"Afghanistan","700","","","","700","700","3","23,1",333,2022
335,"739","India","Government of India","141","","ATTF","306","",1,"Tripura",1992,29,29,31,3,"India","750","","","","750","750","3","23,1",335,1992
335,"739, 740","India","Government of India","141","","ATTF, NLFT","307, 306","",1,"Tripura",1997,72,52,72,3,"India","750","","","","750","750","3","23,1",335,1997
335,"740","India","Government of India","141","","NLFT","307","",1,"Tripura",1999,32,38,38,3,"India","750","","","","750","750","3","23,1",335,1999
335,"740","India","Government of India","141","","NLFT","307","",1,"Tripura",2000,61,59,64,3,"India","750","","","","750","750","3","23,1",335,2000
335,"740","India","Government of India","141","","NLFT","307","",1,"Tripura",2001,32,32,32,3,"India","750","","","","750","750","3","23,1",335,2001
335,"740","India","Government of India","141","","NLFT","307","",1,"Tripura",2002,40,40,40,3,"India","750","","","","750","750","3","23,1",335,2002
335,"740","India","Government of India","141","","NLFT","307","",1,"Tripura",2003,32,32,32,3,"India","750","","","","750","750","3","23,1",335,2003
335,"11299","India","Government of India","141","","NLFT-B","2939","",1,"Tripura",2004,26,26,26,3,"India","750","","","","750","750","3","23,1",335,2004
336,"742","Nicaragua","Government of Nicaragua","14","","Contras","759","",2,"",1989,526,526,533,3,"Nicaragua","93","","","","93","93","5","23,1",336,1989
336,"742","Nicaragua","Government of Nicaragua","14","","Contras","759","",2,"",1990,39,39,43,3,"Nicaragua","93","","","","93","93","5","23,1",336,1990
337,"745, 744","Somalia","Government of Somalia","95","","SPM, SNM","500, 501","",2,"",1989,379,379,4504,3,"Djibouti, Somalia","520","","","","520","520, 522","4","23,1",337,1989
337,"746, 745, 744","Somalia","Government of Somalia","95","","SPM, SNM, USC/SSA","502, 500, 501","",2,"",1990,2710,1641,2962,3,"Djibouti, Somalia","520","","","","520","520, 522","4","23,1",337,1990
337,"746, 747, 745, 744","Somalia","Government of Somalia","95","","USC/SSA, SPM, SNM, USC/SNA","502, 500, 503, 501","",2,"",1991,8005,7230,9005,3,"Somalia","520","","","","520","520","4","23,1",337,1991
337,"747","Somalia","Government of Somalia","95","","USC/SNA","503","",2,"",1992,1154,1154,9823,3,"Somalia","520","","","","520","520","4","23,1",337,1992
337,"747","Somalia","Government of Somalia","95","","USC/SNA","503","",2,"",1993,25,18,25,3,"Somalia","520","","","","520","520","4","23,1",337,1993
337,"747","Somalia","Government of Somalia","95","","USC/SNA","503","",2,"",1994,237,237,614,3,"Somalia","520","","","","520","520","4","23,1",337,1994
337,"747","Somalia","Government of Somalia","95","","USC/SNA","503","",2,"",1995,104,97,108,3,"Somalia","520","","","","520","520","4","23,1",337,1995
337,"747","Somalia","Government of Somalia","95","","USC/SNA","503","",2,"",1996,256,255,308,3,"Somalia","520","","","","520","520","4","23,1",337,1996
337,"748","Somalia","Government of Somalia","95","","SRRC","504","",2,"",2001,228,223,268,3,"Somalia","520","","","","520","520","4","23,1",337,2001
337,"748","Somalia","Government of Somalia","95","","SRRC","504","",2,"",2002,114,113,207,3,"Somalia","520","","","","520","520","4","23,1",337,2002
337,"749","Somalia","Government of Somalia","95","Government of Ethiopia","ARS/UIC","505","Government of Eritrea",2,"",2006,547,463,1293,4,"Somalia","520","530","","531","520","520","4","23,1",337,2006
337,"749","Somalia","Government of Somalia","95","Government of Ethiopia","ARS/UIC","505","",2,"",2007,1546,1528,2046,4,"Somalia, Kenya","520","530","","","520","520, 501","4","23,1",337,2007
337,"749, 750","Somalia","Government of Somalia","95","Government of Ethiopia","ARS/UIC, Al-Shabaab","505, 717","",2,"",2008,1491,1433,2075,4,"Somalia","520","530","","","520","520","4","23,1",337,2008
337,"752, 750","Somalia","Government of Somalia","95","Government of Ethiopia","Hizbul Islam, Al-Shabaab","1004, 717","",2,"",2009,1467,1263,1751,4,"Somalia","520","530","","","520","520","4","23,1",337,2009
337,"752, 750","Somalia","Government of Somalia","95","Government of Ethiopia","Hizbul Islam, Al-Shabaab","1004, 717","",2,"",2010,2150,1915,2355,4,"Somalia","520","530","","","520","520","4","23,1",337,2010
337,"750","Somalia","Government of Somalia","95","Government of Kenya, Government of Ethiopia","Al-Shabaab","717","",2,"",2011,1938,1559,2259,4,"Somalia, Kenya","520","530, 501","","","520","520, 501","4","23,1",337,2011
337,"750","Somalia","Government of Somalia","95","Government of Djibouti, Government of Ghana, Government of Nigeria, Government of Burundi, Government of Uganda, Government of Kenya, Government of Ethiopia, Government of Sierra Leone","Al-Shabaab","717","",2,"",2012,2646,2470,2945,4,"Somalia, Kenya","520","475, 500, 452, 501, 516, 522, 451, 530","","","520","520, 501","4","23,1",337,2012
337,"750","Somalia","Government of Somalia","95","Government of Djibouti, Government of Ghana, Government of Nigeria, Government of Burundi, Government of Uganda, Government of Kenya, Government of Ethiopia, Government of Sierra Leone","Al-Shabaab","717","",2,"",2013,940,760,1769,4,"Somalia, Kenya, Ethiopia","520","475, 500, 452, 501, 516, 522, 451, 530","","","520","520, 530, 501","4","23,1",337,2013
337,"750","Somalia","Government of Somalia","95","Government of Djibouti, Government of Ghana, Government of Nigeria, Government of Burundi, Government of Uganda, Government of Kenya, Government of Ethiopia, Government of Sierra Leone","Al-Shabaab","717","",2,"",2014,1153,905,2303,4,"Somalia, Kenya, Ethiopia","520","475, 500, 452, 501, 516, 522, 451, 530","","","520","520, 530, 501","4","23,1",337,2014
337,"750","Somalia","Government of Somalia","95","Government of Djibouti, Government of Ghana, Government of Nigeria, Government of Burundi, Government of Uganda, Government of Kenya, Government of Ethiopia, Government of Sierra Leone, Government of United States of America","Al-Shabaab","717","",2,"",2015,1206,927,2502,4,"Somalia, Kenya","520","475, 500, 452, 501, 516, 2, 522, 451, 530","","","520","520, 501","4","23,1",337,2015
337,"750","Somalia","Government of Somalia","95","Government of Djibouti, Government of Ghana, Government of Nigeria, Government of Burundi, Government of Uganda, Government of Kenya, Government of Ethiopia, Government of Sierra Leone, Government of United States of America","Al-Shabaab","717","",2,"",2016,1933,1207,3127,4,"Somalia","520","475, 500, 452, 501, 516, 2, 522, 451, 530","","","520","520","4","23,1",337,2016
337,"750","Somalia","Government of Somalia","95","Government of Djibouti, Government of Ghana, Government of Nigeria, Government of Burundi, Government of Uganda, Government of Kenya, Government of Ethiopia, Government of Sierra Leone, Government of United States of America","Al-Shabaab","717","",2,"",2017,1918,1778,2601,4,"Somalia","520","475, 500, 452, 501, 516, 2, 522, 451, 530","","","520","520","4","23,1",337,2017
337,"750","Somalia","Government of Somalia","95","Government of Djibouti, Government of Ghana, Government of Nigeria, Government of Burundi, Government of Uganda, Government of Kenya, Government of Ethiopia, Government of Zambia, Government of Sierra Leone, Government of United States of America","Al-Shabaab","717","",2,"",2018,2083,1814,2954,4,"Somalia","520","475, 500, 452, 551, 501, 516, 2, 522, 451, 530","","","520","520","4","23,1",337,2018
337,"750","Somalia","Government of Somalia","95","Government of Djibouti, Government of Ghana, Government of Nigeria, Government of Burundi, Government of Uganda, Government of Kenya, Government of Ethiopia, Government of Zambia, Government of Sierra Leone, Government of United States of America","Al-Shabaab","717","",2,"",2019,1910,1660,2395,4,"Somalia","520","475, 500, 452, 551, 501, 516, 2, 522, 451, 530","","","520","520","4","23,1",337,2019
337,"750","Somalia","Government of Somalia","95","Government of Djibouti, Government of Ghana, Government of Nigeria, Government of Burundi, Government of Uganda, Government of Kenya, Government of Ethiopia, Government of Zambia, Government of Sierra Leone, Government of United States of America","Al-Shabaab","717","",2,"",2020,1901,1866,2192,4,"Somalia","520","475, 500, 452, 551, 501, 516, 2, 522, 451, 530","","","520","520","4","23,1",337,2020
337,"750","Somalia","Government of Somalia","95","Government of Djibouti, Government of Ghana, Government of Nigeria, Government of Burundi, Government of Uganda, Government of Kenya, Government of Ethiopia, Government of Zambia, Government of Sierra Leone, Government of United States of America","Al-Shabaab","717","",2,"",2021,2119,2110,2645,4,"Somalia, Ethiopia","520","475, 500, 452, 551, 501, 516, 2, 522, 451, 530","","","520","530, 520","4","23,1",337,2021
337,"750","Somalia","Government of Somalia","95","Government of Djibouti, Government of Ghana, Government of Nigeria, Government of Burundi, Government of Uganda, Government of Kenya, Government of Ethiopia, Government of Zambia, Government of Sierra Leone, Government of United States of America","Al-Shabaab","717","",2,"",2022,3034,3006,4233,4,"Somalia, Ethiopia","520","475, 500, 452, 551, 501, 516, 2, 522, 451, 530","","","520","530, 520","4","23,1",337,2022
338,"754","Iran","Government of Iran","114","","PJAK","309","",2,"",2018,28,27,37,3,"Iraq, Iran","630","","","","630","630, 645","2","23,1",338,2018
338,"12556","Iran","Government of Iran","114","","Jaish al-Adl","4364","",2,"",2019,31,31,46,3,"Iran","630","","","","630","630","2","23,1",338,2019
338,"754","Iran","Government of Iran","114","","PJAK","309","",2,"",2020,35,27,44,3,"Iraq, Iran","630","","","","630","630, 645","2","23,1",338,2020
338,"754","Iran","Government of Iran","114","","PJAK","309","",2,"",2021,30,18,30,3,"Iraq, Iran","630","","","","630","630, 645","2","23,1",338,2021
338,"753","Iran","Government of Iran","114","","MEK","308","",2,"",1991,45,45,45,3,"Iraq, Iran","630","","","","630","630, 645","2","23,1",338,1991
338,"753","Iran","Government of Iran","114","","MEK","308","",2,"",1993,76,76,152,3,"Italy, Iraq, Iran, Pakistan","630","","","","630","325, 770, 630, 645","2","23,1",338,1993
338,"753","Iran","Government of Iran","114","","MEK","308","",2,"",1997,38,38,42,3,"Iraq, Iran","630","","","","630","630, 645","2","23,1",338,1997
338,"753","Iran","Government of Iran","114","","MEK","308","",2,"",1999,28,28,35,3,"Iraq, Iran","630","","","","630","630, 645","2","23,1",338,1999
338,"753","Iran","Government of Iran","114","","MEK","308","",2,"",2000,40,40,77,3,"Iraq, Iran","630","","","","630","630, 645","2","23,1",338,2000
338,"753","Iran","Government of Iran","114","","MEK","308","",2,"",2001,119,119,149,3,"Iraq, Iran","630","","","","630","630, 645","2","23,1",338,2001
338,"754","Iran","Government of Iran","114","","PJAK","309","",2,"",2005,28,28,37,3,"Iran","630","","","","630","630","2","23,1",338,2005
338,"755, 754","Iran","Government of Iran","114","","Jondullah, PJAK","310, 309","",2,"",2006,57,52,123,3,"Iraq, Iran","630","","","","630","630, 645","2","23,1",338,2006
